wheat_date,wheat_time,wheat_open,wheat_high,wheat_close,wheat_low,wheat_volume,predict
2022-01-09,22:00:00,755.25,754.75,755.25,754.75,8.0,0
2022-01-09,22:15:00,754.75,755.75,756.0,754.75,14.0,0
2022-01-09,22:30:00,756.0,756.25,757.0,756.0,101.0,0
2022-01-09,22:45:00,756.25,756.75,757.0,756.25,19.0,0
2022-01-09,23:00:00,756.5,756.5,756.5,756.25,12.0,0
2022-01-09,23:15:00,756.5,756.0,756.5,756.0,15.0,0
2022-01-09,23:30:00,756.0,756.5,756.5,755.75,16.0,0
2022-01-09,23:45:00,756.75,756.5,757.0,756.5,7.0,0
2022-01-10,00:00:00,756.5,756.5,756.75,755.75,48.0,0
2022-01-10,00:15:00,756.25,754.5,756.25,754.5,46.0,1
2022-01-10,00:30:00,754.75,755.0,755.25,754.75,23.0,1
2022-01-10,00:45:00,755.25,755.25,755.5,755.25,38.0,0
2022-01-10,01:00:00,755.25,756.0,757.0,755.25,72.0,0
2022-01-10,01:15:00,755.75,755.75,756.0,755.25,50.0,1
2022-01-10,01:30:00,755.5,755.75,756.25,755.25,34.0,0
2022-01-10,01:45:00,755.5,754.5,755.75,754.25,110.0,1
2022-01-10,02:00:00,754.25,755.75,756.25,754.0,88.0,0
2022-01-10,02:15:00,755.5,755.0,755.75,754.75,35.0,0
2022-01-10,02:30:00,755.0,754.0,755.0,753.25,82.0,1
2022-01-10,02:45:00,753.75,754.0,754.0,753.25,116.0,1
2022-01-10,03:00:00,754.0,754.0,754.25,753.5,79.0,0
2022-01-10,03:15:00,753.75,756.0,756.25,753.5,150.0,0
2022-01-10,03:30:00,756.0,755.5,757.25,755.25,173.0,0
2022-01-10,03:45:00,756.0,756.5,756.75,755.25,189.0,1
2022-01-10,04:00:00,756.25,756.5,756.5,755.25,121.0,1
2022-01-10,04:15:00,756.5,756.25,757.0,756.0,134.0,0
2022-01-10,04:30:00,756.25,755.25,756.5,755.0,68.0,0
2022-01-10,04:45:00,755.0,756.0,756.0,754.75,83.0,1
2022-01-10,05:00:00,755.5,755.75,756.0,754.75,101.0,0
2022-01-10,05:15:00,755.25,755.0,755.5,754.25,57.0,0
2022-01-10,05:30:00,754.75,756.25,756.5,754.75,102.0,0
2022-01-10,05:45:00,756.5,757.25,758.5,756.5,148.0,0
2022-01-10,06:00:00,757.75,756.5,757.75,756.25,162.0,1
2022-01-10,06:15:00,756.0,755.5,756.0,754.75,67.0,1
2022-01-10,06:30:00,755.5,755.25,756.0,755.0,120.0,1
2022-01-10,06:45:00,755.5,754.75,756.0,754.5,73.0,0
2022-01-10,07:00:00,754.75,754.5,755.25,753.25,236.0,0
2022-01-10,07:15:00,754.75,754.25,756.0,754.0,319.0,0
2022-01-10,07:30:00,754.25,752.75,754.75,752.5,217.0,1
2022-01-10,07:45:00,753.0,753.0,753.0,752.5,9.0,1
2022-01-10,08:30:00,753.75,750.75,753.75,748.0,3799.0,0
2022-01-10,08:45:00,750.75,751.0,753.25,750.0,1772.0,0
2022-01-10,09:00:00,751.25,754.0,754.5,751.0,1271.0,0
2022-01-10,09:15:00,754.25,755.25,755.25,752.25,1160.0,0
2022-01-10,09:30:00,755.0,754.5,757.0,753.25,1209.0,0
2022-01-10,09:45:00,754.5,756.75,756.75,753.25,1295.0,0
2022-01-10,10:00:00,756.75,760.5,761.5,755.5,2406.0,0
2022-01-10,10:15:00,760.25,763.5,763.5,759.5,1750.0,0
2022-01-10,10:30:00,763.5,765.75,767.5,763.25,2286.0,0
2022-01-10,10:45:00,765.75,764.5,766.5,763.5,1360.0,0
2022-01-10,11:00:00,764.5,765.0,766.0,763.75,798.0,1
2022-01-10,11:15:00,765.25,764.5,767.5,764.5,1255.0,0
2022-01-10,11:30:00,764.5,763.25,764.75,762.25,869.0,1
2022-01-10,11:45:00,763.5,763.0,763.75,762.25,694.0,1
2022-01-10,12:00:00,763.0,763.5,763.75,762.5,859.0,0
2022-01-10,12:15:00,763.5,763.25,764.0,763.25,593.0,0
2022-01-10,12:30:00,763.25,764.5,764.75,763.0,812.0,0
2022-01-10,12:45:00,764.5,763.0,764.5,762.0,752.0,0
2022-01-10,13:00:00,763.25,761.5,764.0,760.75,1953.0,0
2022-01-10,13:15:00,761.25,761.25,762.5,760.0,1537.0,1
2022-01-10,19:00:00,761.75,759.75,762.75,759.25,590.0,1
2022-01-10,19:15:00,759.5,759.25,760.0,759.25,87.0,1
2022-01-10,19:30:00,759.5,759.75,759.75,759.25,58.0,1
2022-01-10,19:45:00,759.75,758.25,759.75,758.25,61.0,0
2022-01-10,20:00:00,758.75,759.25,759.25,758.5,39.0,0
2022-01-10,20:15:00,759.75,760.0,760.25,759.5,58.0,0
2022-01-10,20:30:00,759.75,759.75,760.25,759.75,16.0,0
2022-01-10,20:45:00,759.5,760.0,760.0,759.5,25.0,0
2022-01-10,21:00:00,760.0,760.75,760.75,760.0,40.0,0
2022-01-10,21:15:00,760.75,760.75,760.75,760.0,26.0,0
2022-01-10,21:30:00,760.5,761.5,761.5,760.5,52.0,0
2022-01-10,21:45:00,761.5,761.75,761.75,761.5,95.0,0
2022-01-10,22:00:00,761.75,761.25,762.25,761.25,60.0,0
2022-01-10,22:15:00,761.25,762.25,762.5,761.25,43.0,0
2022-01-10,22:30:00,762.25,763.25,763.25,762.0,65.0,0
2022-01-10,22:45:00,763.0,762.75,763.25,762.5,32.0,0
2022-01-10,23:00:00,762.75,762.75,762.75,762.75,14.0,0
2022-01-10,23:15:00,762.75,762.5,762.75,762.0,34.0,0
2022-01-10,23:30:00,762.5,762.0,762.5,761.75,33.0,0
2022-01-10,23:45:00,761.75,762.0,762.0,761.5,8.0,0
2022-01-11,00:00:00,761.75,761.0,761.75,760.5,71.0,0
2022-01-11,00:15:00,761.0,762.0,762.0,761.0,56.0,0
2022-01-11,00:30:00,762.0,761.0,762.25,760.75,91.0,0
2022-01-11,00:45:00,761.0,760.25,761.0,759.75,96.0,1
2022-01-11,01:00:00,760.0,760.75,760.75,759.75,50.0,1
2022-01-11,01:15:00,760.75,760.5,761.0,760.5,39.0,0
2022-01-11,01:30:00,760.5,762.0,762.0,759.75,88.0,0
2022-01-11,01:45:00,762.0,761.5,762.25,761.5,79.0,0
2022-01-11,02:00:00,761.5,759.0,761.5,759.0,200.0,1
2022-01-11,02:15:00,759.0,759.5,760.0,758.75,87.0,1
2022-01-11,02:30:00,759.5,760.0,760.0,759.0,58.0,0
2022-01-11,02:45:00,760.0,761.75,762.0,760.0,178.0,0
2022-01-11,03:00:00,761.75,761.5,761.75,760.75,124.0,0
2022-01-11,03:15:00,761.5,762.25,762.25,761.0,100.0,0
2022-01-11,03:30:00,761.75,762.0,762.0,760.0,143.0,0
2022-01-11,03:45:00,762.0,760.25,762.25,759.75,294.0,0
2022-01-11,04:00:00,760.5,764.5,764.5,760.5,258.0,0
2022-01-11,04:15:00,764.5,764.5,765.25,763.5,223.0,0
2022-01-11,04:30:00,764.25,764.5,765.0,764.25,104.0,0
2022-01-11,04:45:00,764.25,765.0,765.5,764.25,136.0,0
2022-01-11,05:00:00,764.75,764.75,765.25,764.75,92.0,0
2022-01-11,05:15:00,765.0,765.75,766.25,764.75,122.0,0
2022-01-11,05:30:00,766.0,765.0,766.0,764.75,115.0,0
2022-01-11,05:45:00,765.25,765.5,766.25,765.0,89.0,0
2022-01-11,06:00:00,765.5,764.75,765.75,764.0,159.0,0
2022-01-11,06:15:00,764.75,762.25,764.75,761.75,200.0,1
2022-01-11,06:30:00,762.0,763.75,764.0,762.0,76.0,1
2022-01-11,06:45:00,764.0,764.0,764.25,763.75,57.0,0
2022-01-11,07:00:00,764.25,762.75,764.25,762.5,184.0,0
2022-01-11,07:15:00,762.75,764.5,765.0,762.5,428.0,0
2022-01-11,07:30:00,764.5,765.25,765.5,764.25,253.0,0
2022-01-11,07:45:00,765.25,765.5,765.75,765.25,20.0,0
2022-01-11,08:30:00,765.5,760.0,766.25,759.75,3390.0,0
2022-01-11,08:45:00,760.0,761.75,761.75,758.75,1646.0,1
2022-01-11,09:00:00,761.75,767.0,767.25,761.5,2168.0,0
2022-01-11,09:15:00,767.0,766.0,768.0,765.0,1350.0,0
2022-01-11,09:30:00,766.0,767.5,769.25,766.0,2363.0,0
2022-01-11,09:45:00,767.5,767.25,767.75,764.75,1104.0,1
2022-01-11,10:00:00,767.5,767.0,768.5,767.0,806.0,0
2022-01-11,10:15:00,767.25,767.5,768.25,765.75,773.0,0
2022-01-11,10:30:00,767.5,769.0,769.5,767.5,916.0,0
2022-01-11,10:45:00,768.75,767.25,769.5,766.75,743.0,0
2022-01-11,11:00:00,767.0,768.0,770.0,767.0,1219.0,0
2022-01-11,11:15:00,768.0,767.0,768.25,766.75,891.0,1
2022-01-11,11:30:00,767.0,768.25,768.5,767.0,413.0,0
2022-01-11,11:45:00,768.25,769.5,770.25,768.25,647.0,0
2022-01-11,12:00:00,769.5,768.75,769.5,768.5,305.0,0
2022-01-11,12:15:00,768.75,769.5,770.0,768.5,600.0,0
2022-01-11,12:30:00,769.5,769.5,770.0,768.75,484.0,0
2022-01-11,12:45:00,769.5,769.25,769.75,768.25,900.0,1
2022-01-11,13:00:00,769.0,770.0,770.25,768.0,1770.0,0
2022-01-11,13:15:00,770.0,768.75,770.5,768.25,1791.0,0
2022-01-11,19:00:00,768.0,767.75,768.5,766.75,340.0,1
2022-01-11,19:15:00,767.5,766.75,768.0,766.75,64.0,1
2022-01-11,19:30:00,766.75,767.25,767.25,766.75,42.0,1
2022-01-11,19:45:00,767.5,767.75,767.75,767.5,58.0,0
2022-01-11,20:00:00,767.5,768.5,768.5,767.5,69.0,0
2022-01-11,20:15:00,768.75,769.0,769.0,768.25,89.0,0
2022-01-11,20:30:00,769.0,768.75,769.0,768.5,44.0,0
2022-01-11,20:45:00,768.75,768.5,769.0,768.5,29.0,0
2022-01-11,21:00:00,768.5,767.75,768.5,767.75,38.0,0
2022-01-11,21:15:00,767.75,768.0,768.0,767.75,10.0,1
2022-01-11,21:30:00,768.0,768.0,768.25,768.0,4.0,0
2022-01-11,21:45:00,767.75,768.0,768.0,767.5,6.0,0
2022-01-11,22:00:00,768.0,767.5,768.0,767.5,19.0,0
2022-01-11,22:15:00,767.75,767.75,767.75,767.5,8.0,1
2022-01-11,22:30:00,767.5,767.75,767.75,767.5,4.0,1
2022-01-11,22:45:00,767.75,767.75,767.75,767.75,5.0,0
2022-01-11,23:00:00,767.75,767.75,767.75,767.75,2.0,0
2022-01-11,23:15:00,767.75,768.0,768.0,767.5,67.0,0
2022-01-11,23:30:00,768.0,768.0,768.0,767.75,46.0,0
2022-01-11,23:45:00,767.75,767.75,768.0,767.75,14.0,0
2022-01-12,00:00:00,768.0,767.75,768.25,767.75,24.0,0
2022-01-12,00:15:00,767.5,767.5,767.5,767.25,44.0,1
2022-01-12,00:30:00,767.25,767.5,768.25,767.25,81.0,0
2022-01-12,00:45:00,767.25,766.5,767.25,766.5,79.0,0
2022-01-12,01:00:00,766.5,767.0,767.25,766.25,54.0,0
2022-01-12,01:15:00,767.0,766.5,767.0,766.0,67.0,0
2022-01-12,01:30:00,766.25,766.5,766.5,766.0,68.0,0
2022-01-12,01:45:00,766.25,767.5,768.0,766.0,276.0,0
2022-01-12,02:00:00,767.5,767.75,767.75,767.0,34.0,0
2022-01-12,02:15:00,767.75,767.5,768.5,767.25,616.0,0
2022-01-12,02:30:00,767.25,769.25,769.5,767.25,299.0,0
2022-01-12,02:45:00,769.0,769.5,769.75,769.0,326.0,0
2022-01-12,03:00:00,769.5,769.25,770.0,769.25,118.0,0
2022-01-12,03:15:00,769.25,769.75,770.0,769.25,90.0,0
2022-01-12,03:30:00,769.75,769.25,769.75,769.0,111.0,0
2022-01-12,03:45:00,769.5,769.25,769.75,769.25,103.0,0
2022-01-12,04:00:00,769.5,769.0,769.75,769.0,173.0,0
2022-01-12,04:15:00,768.75,768.0,768.75,767.75,65.0,1
2022-01-12,04:30:00,767.75,767.5,767.75,767.5,21.0,1
2022-01-12,04:45:00,767.5,767.0,767.5,766.5,315.0,1
2022-01-12,05:00:00,766.75,767.25,768.0,765.75,468.0,0
2022-01-12,05:15:00,767.25,766.0,767.25,765.5,135.0,0
2022-01-12,05:30:00,766.0,766.0,767.75,766.0,253.0,0
2022-01-12,05:45:00,765.75,765.75,766.0,765.5,77.0,1
2022-01-12,06:00:00,765.75,766.0,766.0,765.5,38.0,1
2022-01-12,06:15:00,766.25,766.0,766.5,765.5,180.0,0
2022-01-12,06:30:00,766.0,766.0,766.75,765.75,284.0,1
2022-01-12,06:45:00,766.25,765.75,766.5,765.5,110.0,0
2022-01-12,07:00:00,765.75,765.0,766.0,764.75,260.0,1
2022-01-12,07:15:00,765.25,764.75,765.25,764.5,250.0,1
2022-01-12,07:30:00,764.75,765.75,766.0,764.25,164.0,0
2022-01-12,07:45:00,765.75,765.5,765.75,765.25,38.0,0
2022-01-12,08:30:00,765.5,765.75,767.5,762.75,2885.0,0
2022-01-12,08:45:00,765.75,767.75,768.25,765.0,1420.0,0
2022-01-12,09:00:00,767.5,764.25,767.75,763.5,1404.0,1
2022-01-12,09:15:00,764.25,765.0,766.0,763.0,843.0,0
2022-01-12,09:30:00,765.0,765.0,767.5,764.75,975.0,0
2022-01-12,09:45:00,764.75,764.5,766.75,764.0,867.0,0
2022-01-12,10:00:00,764.5,766.0,766.0,764.25,649.0,0
2022-01-12,10:15:00,766.0,766.0,767.25,765.75,1059.0,0
2022-01-12,10:30:00,766.0,766.75,767.5,765.25,1199.0,0
2022-01-12,10:45:00,766.75,767.25,767.25,765.5,849.0,1
2022-01-12,11:00:00,767.0,756.5,767.25,754.0,6603.0,0
2022-01-12,11:15:00,756.75,757.25,759.25,753.5,2642.0,1
2022-01-12,11:30:00,757.25,760.25,760.25,757.0,1147.0,0
2022-01-12,11:45:00,760.5,759.25,760.75,758.5,1355.0,0
2022-01-12,12:00:00,759.0,761.0,762.5,758.75,1012.0,0
2022-01-12,12:15:00,761.25,761.0,762.25,760.75,869.0,0
2022-01-12,12:30:00,761.0,758.25,761.5,758.0,1691.0,0
2022-01-12,12:45:00,758.25,757.25,759.0,757.0,1020.0,1
2022-01-12,13:00:00,757.25,757.75,757.75,754.75,2646.0,1
2022-01-12,13:15:00,757.75,757.25,758.5,755.5,2112.0,0
2022-01-12,19:00:00,757.0,754.25,757.75,754.0,665.0,0
2022-01-12,19:15:00,754.25,754.75,754.75,753.25,277.0,1
2022-01-12,19:30:00,755.0,754.25,755.5,754.25,130.0,0
2022-01-12,19:45:00,754.5,753.75,754.5,753.5,89.0,0
2022-01-12,20:00:00,753.5,753.75,754.0,752.75,132.0,0
2022-01-12,20:15:00,753.75,753.5,753.75,753.25,25.0,0
2022-01-12,20:30:00,753.0,751.5,753.0,751.0,383.0,0
2022-01-12,20:45:00,751.5,751.0,751.5,750.75,181.0,1
2022-01-12,21:00:00,751.0,752.0,752.75,751.0,144.0,0
2022-01-12,21:15:00,751.75,752.5,752.5,751.5,40.0,0
2022-01-12,21:30:00,752.5,752.75,752.75,752.25,24.0,0
2022-01-12,21:45:00,752.75,752.0,752.75,751.75,69.0,0
2022-01-12,22:00:00,752.0,753.0,753.0,752.0,90.0,0
2022-01-12,22:15:00,753.0,752.75,753.25,752.75,21.0,0
2022-01-12,22:30:00,753.25,753.0,753.25,752.75,16.0,0
2022-01-12,22:45:00,753.0,752.75,753.0,752.75,10.0,0
2022-01-12,23:00:00,752.75,752.75,753.25,752.0,66.0,0
2022-01-12,23:15:00,753.0,753.75,753.75,753.0,118.0,0
2022-01-12,23:30:00,753.75,753.25,754.25,753.25,63.0,0
2022-01-12,23:45:00,753.0,752.25,753.0,752.25,24.0,1
2022-01-13,00:00:00,752.25,753.25,753.25,752.25,23.0,0
2022-01-13,00:15:00,753.0,753.25,753.5,753.0,41.0,0
2022-01-13,00:30:00,753.0,753.0,753.25,753.0,11.0,0
2022-01-13,00:45:00,753.25,753.0,753.75,753.0,48.0,0
2022-01-13,01:00:00,753.0,753.5,753.75,752.75,40.0,0
2022-01-13,01:15:00,753.75,754.5,754.75,753.5,39.0,0
2022-01-13,01:30:00,754.5,753.25,755.0,753.0,225.0,0
2022-01-13,01:45:00,753.25,753.5,754.0,753.25,78.0,1
2022-01-13,02:00:00,753.25,753.25,754.25,753.0,109.0,0
2022-01-13,02:15:00,753.75,754.0,754.25,753.25,66.0,0
2022-01-13,02:30:00,754.25,753.75,754.25,753.25,18.0,0
2022-01-13,02:45:00,753.75,754.25,754.75,753.75,58.0,0
2022-01-13,03:00:00,754.0,754.0,754.0,753.25,59.0,1
2022-01-13,03:15:00,754.0,754.0,754.25,753.75,46.0,0
2022-01-13,03:30:00,754.0,753.75,754.0,752.75,124.0,0
2022-01-13,03:45:00,754.0,751.0,754.5,751.0,322.0,0
2022-01-13,04:00:00,751.25,750.75,751.25,749.0,407.0,1
2022-01-13,04:15:00,751.0,749.75,751.0,749.0,155.0,1
2022-01-13,04:30:00,750.0,750.5,750.75,748.75,253.0,0
2022-01-13,04:45:00,750.25,750.25,750.75,749.75,140.0,0
2022-01-13,05:00:00,750.25,751.25,751.75,750.25,487.0,0
2022-01-13,05:15:00,751.5,753.5,754.0,751.0,214.0,0
2022-01-13,05:30:00,753.5,751.75,753.75,751.0,127.0,0
2022-01-13,05:45:00,751.75,753.25,753.25,751.5,96.0,0
2022-01-13,06:00:00,753.0,755.0,755.5,752.75,412.0,0
2022-01-13,06:15:00,755.0,752.75,755.0,752.75,277.0,0
2022-01-13,06:30:00,752.5,753.5,754.0,752.5,111.0,1
2022-01-13,06:45:00,753.75,752.5,753.75,751.75,148.0,1
2022-01-13,07:00:00,752.75,752.0,753.5,751.75,159.0,0
2022-01-13,07:15:00,752.0,751.5,752.25,751.0,275.0,1
2022-01-13,07:30:00,751.5,752.5,753.25,751.25,398.0,0
2022-01-13,07:45:00,752.5,752.0,752.5,752.0,14.0,0
2022-01-13,08:30:00,753.5,750.25,754.0,747.25,3914.0,0
2022-01-13,08:45:00,750.5,750.0,751.25,746.5,2430.0,1
2022-01-13,09:00:00,749.75,749.0,752.0,748.5,1425.0,0
2022-01-13,09:15:00,749.0,746.5,749.25,746.0,1683.0,1
2022-01-13,09:30:00,746.5,745.25,747.25,744.0,2170.0,1
2022-01-13,09:45:00,745.5,746.5,746.75,743.5,1407.0,1
2022-01-13,10:00:00,746.5,746.5,747.75,745.75,798.0,0
2022-01-13,10:15:00,746.5,745.75,747.75,745.75,946.0,0
2022-01-13,10:30:00,746.0,745.75,746.25,744.0,1016.0,1
2022-01-13,10:45:00,745.75,743.75,746.5,743.5,727.0,1
2022-01-13,11:00:00,744.0,743.0,744.25,743.0,838.0,1
2022-01-13,11:15:00,742.75,743.0,743.75,741.0,1271.0,1
2022-01-13,11:30:00,743.25,742.5,744.0,742.0,861.0,0
2022-01-13,11:45:00,742.75,744.5,744.5,742.75,615.0,0
2022-01-13,12:00:00,744.25,744.25,745.75,744.25,945.0,0
2022-01-13,12:15:00,744.5,744.25,745.5,743.75,635.0,0
2022-01-13,12:30:00,744.25,743.5,744.5,743.0,665.0,1
2022-01-13,12:45:00,743.5,745.25,745.25,743.25,868.0,0
2022-01-13,13:00:00,745.0,746.0,747.0,744.5,1758.0,0
2022-01-13,13:15:00,746.0,745.5,748.0,745.25,2818.0,0
2022-01-13,19:00:00,746.0,744.25,747.25,743.5,519.0,0
2022-01-13,19:15:00,744.25,744.0,744.5,743.0,148.0,1
2022-01-13,19:30:00,744.0,744.75,745.25,743.75,99.0,0
2022-01-13,19:45:00,744.75,745.0,745.25,744.5,46.0,0
2022-01-13,20:00:00,745.25,744.0,745.25,744.0,69.0,0
2022-01-13,20:15:00,744.0,743.5,744.0,743.25,53.0,1
2022-01-13,20:30:00,743.5,742.25,743.5,742.0,169.0,1
2022-01-13,20:45:00,742.5,742.75,742.75,742.25,25.0,1
2022-01-13,21:00:00,742.75,742.75,742.75,742.25,34.0,0
2022-01-13,21:15:00,742.5,742.5,743.0,742.5,13.0,0
2022-01-13,21:30:00,742.5,742.5,743.0,742.25,44.0,0
2022-01-13,21:45:00,742.5,743.0,743.0,742.0,49.0,1
2022-01-13,22:00:00,742.75,742.25,742.75,742.25,14.0,1
2022-01-13,22:15:00,742.25,742.5,742.5,742.25,22.0,1
2022-01-13,22:30:00,742.5,742.25,742.5,742.25,5.0,1
2022-01-13,22:45:00,742.25,742.25,742.5,742.0,18.0,1
2022-01-13,23:00:00,742.0,742.25,742.25,741.75,27.0,0
2022-01-13,23:15:00,742.0,742.0,742.0,742.0,11.0,1
2022-01-13,23:30:00,742.25,742.75,742.75,742.25,47.0,0
2022-01-13,23:45:00,742.25,742.75,743.0,742.25,16.0,0
2022-01-14,00:00:00,742.75,741.0,742.75,740.25,143.0,1
2022-01-14,00:15:00,741.0,741.25,741.5,741.0,95.0,1
2022-01-14,00:30:00,741.5,742.0,742.0,741.5,31.0,0
2022-01-14,00:45:00,742.0,742.25,742.25,742.0,57.0,0
2022-01-14,01:00:00,742.0,741.75,742.75,741.75,199.0,0
2022-01-14,01:15:00,741.75,740.5,742.5,740.5,142.0,0
2022-01-14,01:30:00,740.75,741.75,741.75,740.25,78.0,1
2022-01-14,01:45:00,741.75,742.25,742.75,741.5,56.0,0
2022-01-14,02:00:00,742.25,743.75,743.75,742.0,110.0,0
2022-01-14,02:15:00,743.75,743.5,744.25,743.5,207.0,0
2022-01-14,02:30:00,743.75,743.25,744.0,742.75,293.0,0
2022-01-14,02:45:00,743.0,743.5,744.25,742.75,64.0,0
2022-01-14,03:00:00,743.5,743.5,744.0,743.25,17.0,0
2022-01-14,03:15:00,743.75,742.5,744.0,742.5,59.0,0
2022-01-14,03:30:00,742.75,744.5,744.75,742.75,104.0,0
2022-01-14,03:45:00,744.5,742.75,744.5,740.75,400.0,0
2022-01-14,04:00:00,742.25,744.0,744.0,742.25,86.0,0
2022-01-14,04:15:00,743.75,742.75,744.0,742.75,127.0,0
2022-01-14,04:30:00,743.0,741.0,743.0,739.75,316.0,1
2022-01-14,04:45:00,740.75,738.75,741.25,738.75,426.0,1
2022-01-14,05:00:00,739.0,739.5,740.0,738.75,203.0,1
2022-01-14,05:15:00,739.5,739.75,740.0,739.0,74.0,1
2022-01-14,05:30:00,740.0,740.0,740.5,739.25,162.0,0
2022-01-14,05:45:00,739.75,739.25,740.25,739.0,55.0,0
2022-01-14,06:00:00,739.25,740.5,740.5,739.25,153.0,0
2022-01-14,06:15:00,740.75,740.25,741.75,740.25,145.0,0
2022-01-14,06:30:00,740.75,742.25,742.5,739.75,608.0,0
2022-01-14,06:45:00,742.5,744.0,744.25,742.5,339.0,0
2022-01-14,07:00:00,744.0,743.75,744.25,743.0,159.0,0
2022-01-14,07:15:00,743.75,742.5,744.0,742.5,58.0,0
2022-01-14,07:30:00,742.25,742.75,743.0,741.75,159.0,1
2022-01-14,07:45:00,743.0,742.5,743.0,742.25,19.0,0
2022-01-14,08:30:00,742.0,739.75,743.5,738.75,2975.0,0
2022-01-14,08:45:00,739.75,742.5,742.5,738.75,1702.0,1
2022-01-14,09:00:00,742.5,738.25,742.5,738.25,1090.0,1
2022-01-14,09:15:00,738.25,738.0,738.75,737.0,1488.0,1
2022-01-14,09:30:00,738.25,741.5,742.75,738.25,1604.0,0
2022-01-14,09:45:00,741.75,739.5,743.0,739.5,1223.0,0
2022-01-14,10:00:00,739.5,738.5,740.0,738.25,1001.0,1
2022-01-14,10:15:00,738.5,741.5,741.5,738.0,1336.0,0
2022-01-14,10:30:00,741.5,745.5,745.5,741.0,1202.0,0
2022-01-14,10:45:00,745.5,746.25,747.0,744.25,1439.0,0
2022-01-14,11:00:00,746.0,745.5,746.75,745.0,586.0,1
2022-01-14,11:15:00,745.5,743.5,745.5,743.0,808.0,1
2022-01-14,11:30:00,743.5,744.25,745.25,743.5,634.0,1
2022-01-14,11:45:00,744.5,744.0,744.5,743.25,420.0,1
2022-01-14,12:00:00,743.75,742.75,743.75,742.0,520.0,1
2022-01-14,12:15:00,743.0,742.5,743.5,742.5,486.0,0
2022-01-14,12:30:00,742.25,741.0,742.5,740.5,518.0,1
2022-01-14,12:45:00,741.0,739.75,741.0,739.75,886.0,1
2022-01-14,13:00:00,739.75,740.75,741.0,739.75,1742.0,1
2022-01-14,13:15:00,740.75,742.75,743.0,740.5,1828.0,0
2022-01-17,19:00:00,742.25,747.5,749.25,741.25,1289.0,0
2022-01-17,19:15:00,747.75,748.0,748.5,746.5,216.0,1
2022-01-17,19:30:00,748.25,749.25,749.25,747.5,110.0,0
2022-01-17,19:45:00,749.0,749.25,749.25,748.25,88.0,0
2022-01-17,20:00:00,749.25,749.0,750.25,748.5,118.0,0
2022-01-17,20:15:00,748.75,749.0,749.0,748.5,32.0,1
2022-01-17,20:30:00,749.0,749.5,749.75,749.0,43.0,0
2022-01-17,20:45:00,749.5,750.25,750.25,749.0,146.0,0
2022-01-17,21:00:00,750.0,749.5,750.75,749.0,91.0,0
2022-01-17,21:15:00,749.5,749.0,749.5,749.0,27.0,1
2022-01-17,21:30:00,749.0,747.5,749.25,747.25,92.0,0
2022-01-17,21:45:00,747.5,747.5,747.75,747.0,38.0,1
2022-01-17,22:00:00,747.75,748.0,748.25,747.75,27.0,0
2022-01-17,22:15:00,748.25,748.0,748.25,747.75,10.0,0
2022-01-17,22:30:00,748.0,748.25,748.25,747.75,21.0,0
2022-01-17,22:45:00,748.5,748.25,748.75,748.25,20.0,0
2022-01-17,23:00:00,748.25,748.25,748.25,748.0,7.0,0
2022-01-17,23:15:00,748.5,748.5,748.5,748.25,7.0,0
2022-01-17,23:30:00,748.0,748.0,748.0,747.5,18.0,1
2022-01-17,23:45:00,748.25,748.25,749.25,748.0,33.0,0
2022-01-18,00:00:00,748.0,749.0,749.5,748.0,87.0,0
2022-01-18,00:15:00,749.25,749.75,749.75,749.25,36.0,0
2022-01-18,00:30:00,749.5,749.75,750.0,749.25,49.0,0
2022-01-18,00:45:00,749.5,749.75,750.0,749.25,23.0,0
2022-01-18,01:00:00,749.5,749.75,750.0,749.25,66.0,0
2022-01-18,01:15:00,749.75,750.0,750.0,749.5,59.0,0
2022-01-18,01:30:00,749.75,750.0,750.0,749.5,39.0,0
2022-01-18,01:45:00,750.0,750.5,750.75,750.0,91.0,0
2022-01-18,02:00:00,750.25,749.25,750.25,749.0,87.0,0
2022-01-18,02:15:00,749.5,750.0,750.5,749.5,84.0,0
2022-01-18,02:30:00,750.25,751.5,752.0,750.0,212.0,0
2022-01-18,02:45:00,751.25,752.5,752.5,750.75,160.0,0
2022-01-18,03:00:00,752.5,750.5,752.5,750.0,326.0,0
2022-01-18,03:15:00,750.5,750.0,751.0,750.0,155.0,1
2022-01-18,03:30:00,750.0,749.25,750.0,748.75,246.0,1
2022-01-18,03:45:00,749.0,745.75,749.5,745.5,348.0,1
2022-01-18,04:00:00,746.0,747.5,747.75,745.75,182.0,1
2022-01-18,04:15:00,747.5,748.5,748.5,747.25,95.0,0
2022-01-18,04:30:00,748.5,750.25,750.25,748.5,86.0,0
2022-01-18,04:45:00,749.75,749.5,750.5,749.25,85.0,0
2022-01-18,05:00:00,749.5,750.25,750.5,748.75,135.0,0
2022-01-18,05:15:00,750.25,751.25,751.25,750.0,159.0,0
2022-01-18,05:30:00,751.25,751.25,751.5,750.25,128.0,0
2022-01-18,05:45:00,751.25,751.0,752.0,750.75,179.0,0
2022-01-18,06:00:00,751.0,751.5,751.75,751.0,114.0,0
2022-01-18,06:15:00,751.5,752.0,752.25,751.0,317.0,0
2022-01-18,06:30:00,752.0,751.0,752.25,751.0,157.0,0
2022-01-18,06:45:00,751.0,749.75,751.25,749.5,160.0,1
2022-01-18,07:00:00,750.0,749.25,751.0,749.25,140.0,1
