wheat_date,wheat_time,wheat_open,wheat_high,wheat_close,wheat_low,wheat_volume,predict
2021-06-18,00:59:00,649.25,649.25,648.25,647.5,120,0
2021-06-18,01:59:00,648.5,649.75,647,646.75,101,1
2021-06-18,02:59:00,647,651.5,651,646.75,404,1
2021-06-18,03:59:00,651,658,656.25,650.75,691,0
2021-06-18,04:59:00,655.75,660.25,657,654.75,1182,1
2021-06-18,05:59:00,657,662,662,656,897,0
2021-06-18,06:59:00,661.5,662.25,657.5,657,1014,0
2021-06-18,07:44:00,657.5,659.75,656.75,656,677,0
2021-06-18,08:59:00,655.75,656.75,649.75,648.5,4442,0
2021-06-18,09:59:00,649.5,654.25,650.25,642.5,6227,1
2021-06-18,10:59:00,650.25,666.25,664,650,5646,1
2021-06-18,11:59:00,664.5,671.5,668.5,662.75,5836,0
2021-06-18,12:59:00,668.75,671.25,666,664.75,4271,0
2021-06-18,13:20:00,666,668.25,664.5,663.5,3291,0
2021-06-20,19:59:00,662,665,662.5,655,2483,0
2021-06-20,20:59:00,662.5,663,660.25,659,370,0
2021-06-20,21:59:00,660.25,661.5,661.25,660,216,0
2021-06-20,22:58:00,661.5,661.5,658.75,658.25,122,0
2021-06-20,23:59:00,658.75,658.75,658.5,657.75,85,0
2021-06-21,00:59:00,658.5,658.75,658.5,657,170,0
2021-06-21,01:59:00,658.75,659.5,655.75,655.75,286,0
2021-06-21,02:59:00,656,656.75,656.25,654,671,0
2021-06-21,03:59:00,656,659.75,658.5,655.75,525,0
2021-06-21,04:59:00,658.5,661.5,658.75,658.25,825,0
2021-06-21,05:59:00,658.75,660.5,660.25,657.75,546,0
2021-06-21,06:59:00,660.25,661,656.75,656.5,653,0
2021-06-21,07:45:00,656.75,657.75,656.75,655.25,910,0
2021-06-21,08:59:00,655.25,659.25,659,649.25,6371,1
2021-06-21,09:59:00,658.75,675.5,671.25,658.5,9338,0
2021-06-21,10:59:00,671.25,675.25,674,670.5,4169,0
2021-06-21,11:59:00,674.25,675.75,668,667.5,3794,0
2021-06-21,12:59:00,668,669.75,665.75,665,3370,0
2021-06-21,13:20:00,666,667,666.25,663.75,2767,1
2021-06-21,19:59:00,670,676.25,673.25,670,1363,0
2021-06-21,20:59:00,673,673.25,671,670,446,1
2021-06-21,21:59:00,671,675.75,675,671,381,0
2021-06-21,22:59:00,674.75,676.5,676,674.25,287,0
2021-06-21,23:59:00,676,676.5,674.5,674.25,240,0
2021-06-22,00:59:00,674.5,675,670.75,670.75,336,0
2021-06-22,01:59:00,671,672,671.75,670.75,407,0
2021-06-22,02:59:00,672,674.5,673,671.25,696,0
2021-06-22,03:58:00,672.75,673.25,669.25,667.25,765,0
2021-06-22,04:59:00,669.5,671,669,667.25,547,0
2021-06-22,05:59:00,668.75,670.25,669.5,668,536,0
2021-06-22,06:59:00,669.5,670,667.75,667.25,557,0
2021-06-22,07:45:00,667.75,669.25,667,666,872,0
2021-06-22,08:59:00,666.75,668.75,663.5,662.5,4865,0
2021-06-22,09:59:00,663.5,666.75,666.25,660,5576,0
2021-06-22,10:59:00,666,666,662.5,661.75,2697,0
2021-06-22,11:59:00,662.5,663.25,659,658.5,4034,0
2021-06-22,12:59:00,659,660,659.75,657,3183,0
2021-06-22,13:20:00,659.5,661.5,656,654.75,4357,0
2021-06-22,19:59:00,657.25,661.75,658.5,657,977,0
2021-06-22,20:53:00,658.75,659.25,658,657.25,217,0
2021-06-22,21:58:00,658,659.5,659,657.75,107,0
2021-06-22,22:58:00,658.75,659.75,659.75,658.75,97,0
2021-06-22,23:59:00,659.75,660.25,660.25,659.5,87,0
2021-06-23,00:59:00,660.25,660.75,660,659.75,107,0
2021-06-23,01:59:00,659.75,660,658,657.75,363,1
2021-06-23,02:59:00,658.25,663.75,663.5,658,590,0
2021-06-23,03:59:00,663.5,665.75,665,663,569,0
2021-06-23,04:59:00,665,665.75,663.25,662.25,492,0
2021-06-23,05:59:00,663.5,664.25,663.75,662.75,274,0
2021-06-23,06:59:00,663.75,664.25,661.25,660.75,476,0
2021-06-23,07:45:00,661.25,663,662,659.75,1174,1
2021-06-23,08:59:00,661.75,672,668.5,659.25,8336,0
2021-06-23,09:59:00,668.25,669.75,660.25,660,4696,0
2021-06-23,10:59:00,660,661.75,661,658,3997,0
2021-06-23,11:59:00,661,661.5,659.5,657.25,3526,0
2021-06-23,12:59:00,659.5,663,662,659.5,2239,0
2021-06-23,13:20:00,662.25,665,664.5,661.25,2623,0
2021-06-23,19:59:00,662.5,662.5,660.25,659.5,960,0
2021-06-23,20:59:00,660,660.25,659.75,658.25,401,0
2021-06-23,21:59:00,659.75,660.25,659.5,659,194,0
2021-06-23,22:58:00,659.5,660.25,660,659.5,212,0
2021-06-23,23:58:00,660.25,661,659,659,167,0
2021-06-24,00:59:00,658.75,659.25,658.75,657.5,223,0
2021-06-24,01:59:00,659,662,660.75,659,750,0
2021-06-24,02:59:00,660.75,661.5,658.25,657.75,749,0
2021-06-24,03:59:00,658.25,658.5,657,656,1003,0
2021-06-24,04:59:00,657.25,658,654,653.75,1325,0
2021-06-24,05:59:00,653.75,654.75,654.5,652,646,0
2021-06-24,06:59:00,654.25,657.25,653,652.5,1506,0
2021-06-24,07:45:00,652.75,653.5,650,647.75,2201,0
2021-06-24,08:59:00,650,652.25,647.25,646.5,6832,0
2021-06-24,09:59:00,647.25,650.5,647.25,644.5,8205,0
2021-06-24,10:59:00,647,651,649,645.5,4680,1
2021-06-24,11:59:00,649,657,654,648.25,5807,0
2021-06-24,12:59:00,653.75,655,651.75,651.5,2749,0
2021-06-24,13:20:00,651.5,655,651,651,2884,0
2021-06-24,19:59:00,651.5,656,654.25,650.25,990,0
2021-06-24,20:59:00,654,654.5,653.25,652.25,164,0
2021-06-24,21:59:00,653.5,654,653,653,89,0
2021-06-24,22:57:00,652.75,653.25,653,652.75,57,0
2021-06-24,23:55:00,653,653,652,652,88,0
2021-06-25,00:57:00,651.75,652,651.5,651,176,0
2021-06-25,01:59:00,651.5,653,652.75,651.25,229,1
2021-06-25,02:59:00,652.5,657,656.25,651.25,461,0
2021-06-25,03:59:00,656.5,657.75,655.5,655,512,0
2021-06-25,04:59:00,655.5,655.75,655,653,441,0
2021-06-25,05:59:00,655.25,658,655.75,655.25,468,0
2021-06-25,06:59:00,655.5,656.25,652.75,652.5,479,0
2021-06-25,07:45:00,653,654.25,652.25,651.5,840,0
2021-06-25,08:59:00,652,652.75,645,642.75,7251,0
2021-06-25,09:59:00,645,645,643.5,637,10746,0
2021-06-25,10:59:00,643.25,643.75,640,639.75,4340,0
2021-06-25,11:59:00,640,643.5,642.25,639.75,3377,0
2021-06-25,12:59:00,642,644.25,642.5,641.75,3200,0
2021-06-25,13:20:00,642.5,643,637.25,637.25,3451,1
2021-06-27,19:59:00,640.25,646,644.25,639.25,1840,0
2021-06-27,20:57:00,644.25,645.25,644,643,260,0
2021-06-27,21:56:00,644,645,644.5,643,152,1
2021-06-27,22:59:00,644.25,648.75,647.75,644.25,475,0
2021-06-27,23:59:00,647.75,647.75,646.5,646.5,118,0
2021-06-28,00:59:00,646.25,648,647.75,645.75,120,0
2021-06-28,01:59:00,647,648.75,648.25,646.5,334,0
2021-06-28,02:59:00,648,649.5,646.75,646.75,500,1
2021-06-28,03:59:00,646.75,650.25,650.25,645,913,0
2021-06-28,04:59:00,650.25,651,648.25,648.25,839,1
2021-06-28,05:59:00,648.25,652.5,652.5,648.25,892,0
2021-06-28,06:59:00,652.5,652.75,651.75,649.5,1486,0
2021-06-28,07:45:00,652,653.75,651.75,651.5,1351,1
2021-06-28,08:59:00,650.25,656,655.75,648,6612,0
2021-06-28,09:59:00,655.75,659,654.75,651.5,7970,0
2021-06-28,10:59:00,654.5,659.25,655.75,654.25,6079,0
2021-06-28,11:59:00,656,656,653.75,651,6826,0
2021-06-28,12:59:00,653.75,656.75,655.75,653,4194,0
2021-06-28,13:20:00,655.75,655.75,649.5,649.25,3299,1
2021-06-28,19:59:00,657,658,652.75,652.75,2193,0
2021-06-28,20:59:00,652.75,654,653.5,651,602,0
2021-06-28,21:58:00,653.75,653.75,652.5,651.75,378,0
2021-06-28,22:59:00,652.5,653,650.75,650.5,263,0
2021-06-28,23:58:00,650.75,652.25,651,650.75,188,0
2021-06-29,00:59:00,651,652.75,651.25,650.75,192,0
2021-06-29,01:59:00,651,653.25,652,650.75,452,0
2021-06-29,02:59:00,652,653,650.75,649.5,747,0
2021-06-29,03:59:00,650.5,650.5,647.5,647.5,821,0
2021-06-29,04:59:00,647.5,651.25,650.25,645.75,1030,0
2021-06-29,05:59:00,650,651.25,649.5,648.5,384,0
2021-06-29,06:59:00,649.5,651.5,651.5,648.25,1963,0
2021-06-29,07:45:00,651.75,652.75,650.75,649,1698,1
2021-06-29,08:59:00,652,663.5,659.75,647,9658,0
2021-06-29,09:59:00,660,660,655,652.25,6877,0
2021-06-29,10:59:00,655,655.5,650.5,650,4691,0
2021-06-29,11:59:00,650.5,650.75,647.25,645.25,6274,0
2021-06-29,12:59:00,647.25,650,650,644.5,4279,0
2021-06-29,13:20:00,650.25,650.5,645.5,645,4877,0
2021-06-29,19:59:00,645.5,647.5,644.25,643.75,947,0
2021-06-29,20:59:00,644.5,644.75,644.5,643.25,254,0
2021-06-29,21:58:00,644.5,646,644.75,644.5,188,0
2021-06-29,22:58:00,645,645.5,645,644.5,174,0
2021-06-29,23:57:00,645,645.5,644.75,644.75,77,0
2021-06-30,00:58:00,644.75,646.25,646,643.75,329,0
2021-06-30,01:59:00,645.75,646.25,645,644.75,297,0
2021-06-30,02:59:00,645.25,645.75,644.5,642.25,616,0
2021-06-30,03:59:00,644.25,644.5,642,640.5,729,0
2021-06-30,04:59:00,642.25,642.5,642,641,360,0
2021-06-30,05:59:00,642,645,641.75,641.75,1336,0
2021-06-30,06:59:00,642,644,642.5,641.5,654,0
2021-06-30,07:45:00,642.25,642.5,641,639.75,1355,0
2021-06-30,08:59:00,642,642.5,637,632.25,11034,1
2021-06-30,09:59:00,636.75,647.5,646.75,636.75,7768,0
2021-06-30,10:59:00,646.75,647,641.5,639,4549,1
2021-06-30,11:59:00,641.75,676.25,668.75,641,22053,1
2021-06-30,12:59:00,669,679.5,676.5,667.5,6516,1
2021-06-30,13:20:00,676.5,681,680.25,674.25,7406,0
2021-06-30,19:59:00,679,679.25,672,671.25,1749,0
2021-06-30,20:59:00,672,674.75,674,668.75,740,0
2021-06-30,21:59:00,674,677,673.75,673,753,0
2021-06-30,22:59:00,673.75,675,674.5,673.5,179,0
2021-06-30,23:59:00,674.75,675,674,673.75,135,0
2021-07-01,00:59:00,673.75,674.75,673.25,672.25,314,0
2021-07-01,01:59:00,673.5,674,672.5,671,824,1
2021-07-01,02:59:00,673,677,676,672.25,848,0
2021-07-01,03:59:00,675.75,678,673.25,672,1886,0
2021-07-01,04:59:00,673.25,673.75,671.75,670.5,978,1
2021-07-01,05:59:00,671.5,683.5,682.25,671.5,1562,0
2021-07-01,06:59:00,682.25,684,684,677.5,1558,0
2021-07-01,07:45:00,683.75,688.25,686.75,683.25,2592,0
2021-07-01,08:59:00,685.5,694.25,688.5,685.5,9486,0
2021-07-01,09:59:00,688.75,690.25,684.25,680.5,12651,0
2021-07-01,10:59:00,684.25,685.25,676.25,674.25,7180,0
2021-07-01,11:59:00,676.5,678.75,670.75,670.75,6488,0
2021-07-01,12:59:00,671,671.5,669.75,667.5,5262,0
2021-07-01,13:20:00,669.75,670.25,666.5,665,4549,1
2021-07-01,19:59:00,667,670.25,670,665.75,968,0
2021-07-01,20:59:00,670,671.25,670.25,670,306,0
2021-07-01,21:58:00,669.75,670,668.75,667.75,208,0
2021-07-01,22:55:00,668.75,669.25,667.75,667,154,0
2021-07-01,23:58:00,668,668.75,668.5,668,83,0
2021-07-02,00:59:00,668.5,671.75,671.25,668.5,236,0
2021-07-02,01:56:00,671.5,671.5,668.5,668.5,239,0
2021-07-02,02:59:00,669,671.75,671.5,669,339,0
2021-07-02,03:59:00,671.25,673,671.5,670.75,651,0
2021-07-02,04:59:00,671.75,672,666,665.75,698,0
2021-07-02,05:59:00,666.25,669.5,668.25,665.25,1097,0
2021-07-02,06:59:00,668.25,669,665.5,665.5,606,0
2021-07-02,07:45:00,665.75,668,666.5,664.5,820,0
2021-07-02,08:59:00,666,668,655.5,655.25,8674,0
2021-07-02,09:59:00,655.5,658.5,651.5,651,10017,0
2021-07-02,10:59:00,651.5,654.25,653.75,650.25,3972,0
2021-07-02,11:59:00,653.75,655.25,652.5,652,4462,0
2021-07-02,12:59:00,652.5,653,652,648.25,4913,0
2021-07-02,13:20:00,652,654,651.25,651,3215,0
2021-07-06,08:59:00,638,638,624.5,615.5,21825,0
2021-07-06,09:59:00,624.5,625,622,618.25,10803,0
2021-07-06,10:59:00,622,622.5,620,620,6621,0
2021-07-06,11:59:00,620.25,620.25,618,617,5470,1
2021-07-06,12:59:00,617.75,627.75,627.5,617,10139,0
2021-07-06,13:20:00,627.25,631.25,623.5,622.5,11639,1
2021-07-06,19:59:00,623.5,628,627.75,622.25,2400,1
2021-07-06,20:59:00,627.5,632,631.75,627.25,825,0
2021-07-06,21:57:00,631.75,634.25,632.25,631.25,514,0
2021-07-06,22:58:00,632.25,632.75,632.25,632,141,0
2021-07-06,23:59:00,632.25,633.25,631.75,631.25,197,0
2021-07-07,00:59:00,631.75,632.75,632,630.75,233,0
2021-07-07,01:59:00,631.75,633.75,632.5,630.75,656,0
2021-07-07,02:59:00,632.25,632.25,630.75,629.75,870,0
2021-07-07,03:59:00,630.75,632,631.5,629.5,683,0
2021-07-07,04:59:00,631.25,632.5,632,629.5,783,0
2021-07-07,05:58:00,632.25,634.25,633.25,630.75,801,0
2021-07-07,06:59:00,633.5,634.25,628.5,628.25,979,0
2021-07-07,07:45:00,628.5,631.5,626.5,625.75,1492,0
2021-07-07,08:59:00,628,628,623.5,619.25,8552,0
2021-07-07,09:59:00,623.5,624,618.75,618,6846,1
2021-07-07,10:59:00,618.75,626.5,626,618.5,5091,0
2021-07-07,11:59:00,626.25,628.75,627.75,624.5,3937,0
2021-07-07,12:59:00,627.75,629.25,624.5,623.75,3389,0
2021-07-07,13:20:00,624.5,625.75,623.75,621.25,3454,0
2021-07-07,19:59:00,624.25,624.5,621.75,620.5,1195,0
2021-07-07,20:59:00,621.5,621.75,620.75,619.5,394,0
2021-07-07,21:59:00,620.75,623.5,623.5,620.75,381,0
2021-07-07,22:59:00,623.5,624.5,624,623,523,0
2021-07-07,23:59:00,623.5,624,623.5,623.5,121,0
2021-07-08,00:59:00,623.5,624.75,623.75,622.75,251,0
2021-07-08,01:59:00,624,624.75,623.5,622.5,457,0
2021-07-08,02:59:00,623.5,626,624,622.75,1001,0
2021-07-08,03:59:00,624,625.75,624.5,621.25,996,0
2021-07-08,04:59:00,624.5,627.75,626,624.25,900,0
2021-07-08,05:59:00,626,626.25,626.25,623.25,477,0
2021-07-08,06:59:00,626.25,627,621,620.75,685,0
2021-07-08,07:45:00,621.25,622.25,621.5,620,957,1
2021-07-08,08:59:00,621,626.25,625,618.5,8155,0
2021-07-08,09:59:00,625,625.5,619,618.25,4386,1
2021-07-08,10:59:00,619,625.25,623,617.5,4683,0
2021-07-08,11:59:00,623,625,620,619.5,3435,0
2021-07-08,12:59:00,619.75,620.5,618,617.25,3297,0
2021-07-08,13:20:00,618,619.25,619,616.5,2997,0
2021-07-08,19:59:00,619.25,619.25,616,615.75,839,0
2021-07-08,20:58:00,616.25,617.25,616.5,615,582,0
2021-07-08,21:58:00,616.5,616.5,615.75,615,353,0
2021-07-08,22:58:00,615.5,617,617,615.5,216,0
2021-07-08,23:59:00,617.25,617.5,616,616,336,0
2021-07-09,00:59:00,616,617.75,617,616,219,0
2021-07-09,01:59:00,617,617.75,616.75,616.25,268,0
2021-07-09,02:59:00,616.5,617.5,614.25,613.25,943,0
2021-07-09,03:59:00,614,615.5,614.5,613.25,435,0
2021-07-09,04:59:00,614.5,616.5,616.5,614,447,0
2021-07-09,05:59:00,616.5,617.25,616.25,615.5,363,0
2021-07-09,06:59:00,616.25,620.75,618.5,616.25,1327,0
2021-07-09,07:45:00,618.75,618.75,616.75,614.25,1091,0
2021-07-09,08:59:00,618,618.25,615.75,611.5,5739,0
2021-07-09,09:59:00,615.5,616.5,615,611,4773,0
2021-07-09,10:59:00,615,616.25,613.5,612,2815,0
2021-07-09,11:59:00,613.75,613.75,613.25,609.5,5244,1
2021-07-09,12:59:00,613.5,619.25,619.25,613,4187,0
2021-07-09,13:20:00,619.25,619.5,615,613.5,4140,0
2021-07-11,19:59:00,614.5,618,616.25,612.5,1540,0
2021-07-11,20:59:00,616.25,617,614,613.75,405,0
2021-07-11,21:58:00,614,615.25,614.5,614,246,0
2021-07-11,22:58:00,614.5,615,614.75,614.5,157,0
2021-07-11,23:58:00,614.5,614.75,614.5,613.75,213,0
2021-07-12,00:57:00,614.5,614.75,614.5,613.75,84,0
2021-07-12,01:59:00,614.25,615.5,613.5,613.5,364,1
2021-07-12,02:59:00,613.75,618.75,616.75,613.5,644,0
2021-07-12,03:59:00,616.75,617.5,614.75,613.25,788,0
2021-07-12,04:59:00,614.75,617.25,616.75,613.75,709,0
2021-07-12,05:58:00,616.75,617.5,615.75,614.75,379,0
2021-07-12,06:59:00,615.75,618.5,616.5,615.75,616,0
2021-07-12,07:45:00,616.5,617,614,613.25,1482,0
2021-07-12,08:59:00,614.75,615.5,613.75,610.25,5682,1
2021-07-12,09:59:00,613.75,621,620,611.75,5034,0
2021-07-12,10:59:00,620.25,623.75,623,619,5217,1
2021-07-12,11:59:00,623.25,642.75,642.5,619.75,17768,0
2021-07-12,12:59:00,642.25,644.5,639.75,637.5,8263,0
2021-07-12,13:20:00,640,645.5,640.25,638.5,6013,0
2021-07-12,19:59:00,640.5,644,642,638.25,1878,0
2021-07-12,20:58:00,642,642.5,642,641,339,0
2021-07-12,21:59:00,642.25,642.25,638.5,638.25,482,0
2021-07-12,22:59:00,638.25,639.5,638.25,638,358,0
2021-07-12,23:59:00,638.25,638.25,638.25,637.25,278,0
2021-07-13,00:58:00,638.5,639.5,638.75,637.25,309,0
2021-07-13,01:59:00,639,640.5,640.5,639,355,0
2021-07-13,02:59:00,640.25,640.5,636.5,636.25,1122,0
2021-07-13,03:59:00,636.25,636.5,633.25,633,928,0
2021-07-13,04:59:00,633.25,634.75,634,630.75,1124,0
2021-07-13,05:59:00,633.75,636,633.25,632,1171,0
2021-07-13,06:59:00,633,635.75,635.5,632,705,0
2021-07-13,07:45:00,635.5,638.25,634.75,633.5,1946,1
2021-07-13,08:59:00,634.5,642.25,642,630.5,7191,0
2021-07-13,09:59:00,642,642.75,642,634.5,5656,0
2021-07-13,10:59:00,642,644.75,640.25,639.75,4147,0
2021-07-13,11:59:00,640.25,642.75,636.5,635,5646,0
2021-07-13,12:59:00,636.25,637.5,635.75,634.25,4381,0
2021-07-13,13:20:00,635.75,636.75,635,631.75,4580,0
2021-07-13,19:59:00,635,636.75,634,632.5,686,0
2021-07-13,20:59:00,634,635.5,634.5,634,230,0
2021-07-13,21:58:00,634.5,635.25,634.5,634.5,142,0
2021-07-13,22:56:00,634.5,635.25,635,634.5,79,0
2021-07-13,23:57:00,635,635.5,635.25,635,72,0
2021-07-14,00:59:00,635.25,636.75,636.5,635,261,1
2021-07-14,01:59:00,636.5,640.75,639.75,636.25,802,0
2021-07-14,02:59:00,639.75,644.75,641.75,639.75,1066,0
2021-07-14,03:59:00,641.75,643.25,641.75,640,499,0
2021-07-14,04:59:00,641.75,642.75,641.75,639.75,594,0
2021-07-14,05:59:00,641.75,643.25,641.25,641.25,586,0
2021-07-14,06:59:00,641.25,642.5,640.75,639.25,1408,0
2021-07-14,07:45:00,640.5,644.25,643.5,640.5,1357,1
2021-07-14,08:59:00,643.5,657.5,651.75,643.25,11669,0
2021-07-14,09:59:00,651.75,654.75,652.5,649.25,7719,0
2021-07-14,10:59:00,652.25,653.75,653.25,651,3727,0
2021-07-14,11:59:00,653.25,656.5,655.5,652.25,4582,0
2021-07-14,12:59:00,655.75,656.75,653.5,653,3522,0
2021-07-14,13:20:00,653.75,655.75,654.75,652.5,4132,0
2021-07-14,19:59:00,653.75,654.5,654.25,652.75,1164,0
2021-07-14,20:59:00,654.25,654.5,653.5,653.25,560,0
2021-07-14,21:57:00,653.5,653.5,653,652.75,104,0
2021-07-14,22:59:00,652.75,653.5,653.25,652.75,131,0
2021-07-14,23:59:00,653.25,654,653.5,653,116,0
2021-07-15,00:59:00,653.5,654.5,653.5,653.25,177,0
2021-07-15,01:59:00,653.5,654.25,653.75,653,382,0
2021-07-15,02:59:00,653.75,655,652.25,652,745,1
2021-07-15,03:58:00,652.25,656,655.75,651.25,2025,0
2021-07-15,04:59:00,655.5,655.75,655,653.75,368,0
2021-07-15,05:59:00,655,655.25,654.25,653.25,424,0
2021-07-15,06:59:00,654.25,655.25,654.25,652.5,539,0
2021-07-15,07:45:00,654.75,657.5,656.5,654,1248,1
2021-07-15,08:59:00,656.5,662.25,661.5,653.25,5711,0
2021-07-15,09:59:00,661.5,669,664.75,661.25,9508,0
2021-07-15,10:59:00,665,667.5,663.75,663.25,3639,1
2021-07-15,11:59:00,663.5,673.5,671.5,663.5,5794,0
2021-07-15,12:59:00,671.25,672.5,670,669.5,4346,0
2021-07-15,13:20:00,670,673.25,672,668.25,3901,0
2021-07-15,19:59:00,671.75,676,674.5,670.75,1786,0
2021-07-15,20:58:00,674.5,674.5,673.5,673,354,0
2021-07-15,21:58:00,673.75,675.25,675,673.25,256,0
2021-07-15,22:59:00,675,675.25,674.75,674.5,176,0
2021-07-15,23:57:00,675,675.5,675.5,674.75,97,0
2021-07-16,00:58:00,675.5,676,675,674.25,261,0
2021-07-16,01:59:00,675,675.5,675.5,674.25,354,0
2021-07-16,02:59:00,675.5,676,674.5,672.75,770,1
2021-07-16,03:59:00,674.75,681.25,680.5,674.75,2045,0
2021-07-16,04:59:00,680.5,681.5,681,679.5,808,0
2021-07-16,05:59:00,680.75,684.5,682.5,680.5,1203,1
2021-07-16,06:59:00,682.5,687.25,686.75,682.5,1315,0
2021-07-16,07:45:00,686.75,688.75,686.5,686.25,2007,0
2021-07-16,08:59:00,687.25,690.75,683.5,681.75,8895,1
2021-07-16,09:59:00,683.25,696.25,693.5,683,13321,0
2021-07-16,10:59:00,693.25,693.5,692.25,688.5,7623,0
2021-07-16,11:59:00,692.25,696,694.5,689.75,5502,0
2021-07-16,12:59:00,694.5,695.75,694.25,693,5671,0
2021-07-16,13:20:00,694.5,695,693.75,690.75,4813,1
2021-07-18,19:59:00,702.75,709.5,705.25,702.25,3586,0
2021-07-18,20:58:00,705.25,705.75,704.5,704,455,0
2021-07-18,21:59:00,704.75,704.75,704,703,399,0
2021-07-18,22:59:00,703.75,705.25,704.75,703.25,203,0
2021-07-18,23:59:00,705,706.25,706.25,704.5,290,0
2021-07-19,00:59:00,706.25,707.75,706.75,706.25,405,0
2021-07-19,01:59:00,706.75,707.5,705.5,705.25,319,0
2021-07-19,02:59:00,705.5,705.75,704.5,702,759,0
2021-07-19,03:59:00,704.25,708,699.25,698.5,1918,0
2021-07-19,04:59:00,699.25,701.5,701.5,698.5,961,0
2021-07-19,05:59:00,701.5,701.75,701.75,698,963,0
2021-07-19,06:59:00,701.5,703,702.5,700.25,885,0
2021-07-19,07:45:00,702.75,703.75,702,700.75,1224,0
2021-07-19,08:59:00,701.75,707.5,704,699.5,9856,0
2021-07-19,09:59:00,704,704.75,699.75,694.25,13852,0
2021-07-19,10:59:00,699.5,701,698.75,695.5,6410,0
2021-07-19,11:59:00,698.5,702.25,700.5,698.5,3853,0
2021-07-19,12:59:00,700.5,700.75,700,695,4578,0
2021-07-19,13:20:00,700,700.75,700.5,694.75,3606,0
2021-07-19,19:59:00,698.75,704.25,704,698.75,1463,0
2021-07-19,20:59:00,704,705.25,705.25,702.75,487,0
2021-07-19,21:57:00,705.25,706.5,705,705,505,0
2021-07-19,22:59:00,705.25,706.5,706,705.25,190,0
2021-07-19,23:59:00,706,707.25,706.25,705.5,258,0
2021-07-20,00:59:00,706.25,708.25,707,705.75,297,0
2021-07-20,01:59:00,706.75,707.75,706.75,706,271,1
2021-07-20,02:59:00,706.75,717.5,716.5,706.75,2096,0
2021-07-20,03:59:00,716.5,718,713,711.75,1237,0
2021-07-20,04:59:00,713.25,714.75,710.5,709.75,852,0
2021-07-20,05:59:00,710.5,711.75,710.5,709.75,508,0
2021-07-20,06:59:00,710.25,713.25,712.75,710.25,883,0
2021-07-20,07:45:00,713,714,712.25,711.5,1374,0
2021-07-20,08:59:00,711.5,717.5,715.75,708.75,8354,0
2021-07-20,09:59:00,716,716.25,711,706.5,7920,0
2021-07-20,10:59:00,710.75,712.25,703.75,702.5,5363,0
2021-07-20,11:59:00,703.75,706.75,699.75,699,5940,1
2021-07-20,12:59:00,700,705.5,705.5,698.25,5193,0
2021-07-20,13:20:00,705.5,705.75,701.75,699.25,5619,1
2021-07-20,19:59:00,701,705.75,705.5,700.75,1434,0
2021-07-20,20:58:00,705.5,706.5,705.5,705.25,332,0
2021-07-20,21:58:00,705.75,706,704,702.75,343,0
2021-07-20,22:55:00,704,705.5,705.25,703.5,216,0
2021-07-20,23:58:00,705.25,705.5,703.75,703.75,120,0
2021-07-21,00:59:00,703.75,704.25,702.25,702,358,0
2021-07-21,01:59:00,702.25,705,704.75,701.5,727,0
2021-07-21,02:59:00,705,708.75,708,703,998,0
2021-07-21,03:59:00,708,710,709.75,706.5,1336,0
2021-07-21,04:59:00,709.75,709.75,705,703,1270,0
2021-07-21,05:59:00,705,705.75,705,703.5,571,0
2021-07-21,06:59:00,705,706,705.25,702.5,1002,0
2021-07-21,07:45:00,705.5,708.75,707.5,704.75,1761,0
2021-07-21,08:59:00,706.75,707.75,707.75,700,7350,0
2021-07-21,09:59:00,707.75,708,705.5,700.25,7158,0
2021-07-21,10:59:00,705.75,708,707.75,705.25,4555,0
2021-07-21,11:59:00,707.75,710.75,709.5,707.5,4911,0
2021-07-21,12:59:00,709.25,710.75,709.75,708.75,2888,0
2021-07-21,13:20:00,709.75,712,710.75,707.75,4518,0
2021-07-21,19:58:00,708.25,709,706.5,705,1445,0
2021-07-21,20:59:00,706.25,706.5,703.25,703.25,467,0
2021-07-21,21:59:00,703.5,704.5,703.75,703.25,253,0
2021-07-21,22:58:00,703.75,704.25,701.25,701,398,0
2021-07-21,23:59:00,701.25,702.25,702.25,701,205,0
2021-07-22,00:59:00,702.25,704,703.25,702,371,0
2021-07-22,01:59:00,703.25,703.75,703.5,702.5,334,0
2021-07-22,02:59:00,703.5,703.5,697.25,696.5,1766,0
2021-07-22,03:59:00,697.25,697.25,697.25,693.25,1959,0
2021-07-22,04:59:00,697.5,697.5,694,693,1276,0
2021-07-22,05:59:00,694,695,694,692.25,593,0
2021-07-22,06:59:00,694,694.25,689.5,688.5,1594,1
2021-07-22,07:45:00,689.75,693,693,687.75,1849,0
2021-07-22,08:59:00,693.5,697.5,691.25,688.75,6967,0
2021-07-22,09:59:00,691.5,696.5,687,685.25,9513,0
2021-07-22,10:59:00,686.75,687,683,681.75,6711,1
2021-07-22,11:59:00,683.25,691,690.25,682.5,3769,0
2021-07-22,12:59:00,690.25,694.75,693,688.25,3437,0
2021-07-22,13:20:00,693,695,692.25,691.25,4885,0
2021-07-22,19:58:00,688,690.5,688.25,685.5,1207,0
2021-07-22,20:58:00,688.5,689.75,688,687.5,229,0
2021-07-22,21:58:00,687.75,690,689.5,687.5,189,0
2021-07-22,22:55:00,689.5,689.75,689,688.75,46,0
2021-07-22,23:59:00,689,689.75,689.75,688.25,131,0
2021-07-23,00:59:00,689.75,691.75,691.25,689,163,0
