wheat_date,wheat_time,wheat_open,wheat_high,wheat_low,wheat_close,wheat_volume
2022/2/4,0:25,758.000,758.000,757.750,757.750,8
2022/2/4,0:26,757.750,757.750,757.750,757.750,2
2022/2/4,0:27,757.500,758.000,757.500,758.000,13
2022/2/4,0:28,757.750,758.250,757.750,758.000,20
2022/2/4,0:29,758.000,758.000,757.750,758.000,4
2022/2/4,0:30,758.250,758.500,758.250,758.500,2
2022/2/4,0:32,758.500,758.500,758.500,758.500,1
2022/2/4,0:33,758.750,759.000,758.750,758.750,11
2022/2/4,0:34,758.750,758.750,758.500,758.500,2
2022/2/4,0:36,758.500,758.500,758.500,758.500,4
2022/2/4,0:37,758.750,758.750,758.750,758.750,1
2022/2/4,0:39,758.750,758.750,758.750,758.750,2
2022/2/4,0:41,758.500,758.750,758.500,758.750,29
2022/2/4,0:42,758.750,758.750,758.750,758.750,4
2022/2/4,0:43,758.750,758.750,758.750,758.750,2
2022/2/4,0:45,758.750,758.750,758.750,758.750,3
2022/2/4,0:46,758.750,759.000,758.750,759.000,4
2022/2/4,0:47,758.750,758.750,758.500,758.500,14
2022/2/4,0:49,758.750,758.750,758.750,758.750,2
2022/2/4,0:50,758.500,758.500,758.500,758.500,4
2022/2/4,0:51,758.500,758.500,758.500,758.500,4
2022/2/4,0:52,758.500,758.500,758.500,758.500,1
2022/2/4,0:53,758.500,758.500,758.500,758.500,3
2022/2/4,0:55,758.500,758.500,758.500,758.500,2
2022/2/4,0:58,758.500,759.000,758.500,759.000,3
2022/2/4,1:01,759.000,759.000,759.000,759.000,5
2022/2/4,1:02,759.000,759.000,759.000,759.000,1
2022/2/4,1:05,759.000,759.000,759.000,759.000,1
2022/2/4,1:07,759.000,759.000,759.000,759.000,2
2022/2/4,1:08,759.000,759.000,759.000,759.000,1
2022/2/4,1:09,758.750,758.750,758.750,758.750,1
2022/2/4,1:10,758.750,758.750,758.750,758.750,1
2022/2/4,1:11,758.750,758.750,758.500,758.500,6
2022/2/4,1:12,758.500,758.500,758.250,758.250,4
2022/2/4,1:13,758.250,758.250,758.000,758.000,2
2022/2/4,1:14,758.000,758.000,758.000,758.000,2
2022/2/4,1:15,758.000,758.000,758.000,758.000,2
2022/2/4,1:16,758.000,758.000,757.750,757.750,3
2022/2/4,1:17,757.750,758.000,757.500,757.500,4
2022/2/4,1:18,757.500,757.500,757.000,757.250,44
2022/2/4,1:19,757.250,758.250,757.250,758.250,11
2022/2/4,1:20,758.500,758.750,758.500,758.750,40
2022/2/4,1:21,758.250,758.250,758.250,758.250,4
2022/2/4,1:22,758.000,758.000,758.000,758.000,1
2022/2/4,1:23,758.000,758.000,758.000,758.000,2
2022/2/4,1:24,757.750,757.750,757.750,757.750,1
2022/2/4,1:25,757.750,757.750,757.750,757.750,1
2022/2/4,1:26,757.750,758.000,757.500,758.000,9
2022/2/4,1:27,758.000,758.000,757.750,757.750,2
2022/2/4,1:29,757.750,758.000,757.750,757.750,10
2022/2/4,1:30,757.750,758.000,757.750,758.000,5
2022/2/4,1:31,758.000,758.000,758.000,758.000,1
2022/2/4,1:32,758.000,758.750,757.750,758.250,114
2022/2/4,1:33,758.500,758.500,758.500,758.500,1
2022/2/4,1:34,758.500,758.500,758.500,758.500,5
2022/2/4,1:35,758.750,759.750,758.750,759.750,109
2022/2/4,1:36,759.500,759.750,759.500,759.750,6
2022/2/4,1:37,760.000,760.250,759.750,759.750,16
2022/2/4,1:38,760.000,760.000,759.750,759.750,12
2022/2/4,1:39,759.750,759.750,759.750,759.750,3
2022/2/4,1:40,759.750,759.750,759.750,759.750,6
2022/2/4,1:41,760.000,761.250,760.000,760.750,76
2022/2/4,1:42,761.000,761.000,760.500,760.500,14
2022/2/4,1:43,760.250,760.250,760.250,760.250,4
2022/2/4,1:44,760.000,760.000,760.000,760.000,3
2022/2/4,1:45,759.750,759.750,759.250,759.500,11
2022/2/4,1:46,759.500,759.750,759.500,759.500,9
2022/2/4,1:47,759.750,759.750,759.500,759.500,3
2022/2/4,1:48,759.500,759.750,759.500,759.750,46
2022/2/4,1:49,759.500,759.500,759.500,759.500,1
2022/2/4,1:50,759.500,759.750,759.500,759.750,15
2022/2/4,1:51,759.750,760.250,759.750,760.000,17
2022/2/4,1:52,760.000,760.000,760.000,760.000,10
2022/2/4,1:53,759.750,759.750,759.500,759.500,5
2022/2/4,1:54,759.500,759.500,759.250,759.250,5
2022/2/4,1:55,759.250,759.250,759.000,759.000,2
2022/2/4,1:56,759.000,759.000,758.750,758.750,2
2022/2/4,1:57,758.750,759.000,758.750,759.000,22
2022/2/4,1:58,758.750,758.750,758.750,758.750,2
2022/2/4,1:59,759.000,759.000,759.000,759.000,4
2022/2/4,2:00,758.750,758.750,758.750,758.750,1
2022/2/4,2:01,758.750,758.750,758.500,758.500,23
2022/2/4,2:02,758.250,758.500,758.250,758.500,14
2022/2/4,2:03,758.750,758.750,758.500,758.500,3
2022/2/4,2:04,758.250,758.250,758.250,758.250,3
2022/2/4,2:05,758.250,758.250,756.500,757.000,70
2022/2/4,2:06,757.250,757.250,756.750,756.750,17
2022/2/4,2:07,756.500,756.500,756.250,756.500,24
2022/2/4,2:08,757.250,757.250,756.750,756.750,19
2022/2/4,2:09,756.500,757.250,756.500,756.750,16
2022/2/4,2:10,756.750,756.750,756.750,756.750,4
2022/2/4,2:11,757.000,757.000,757.000,757.000,2
2022/2/4,2:12,757.000,757.250,756.750,757.250,12
2022/2/4,2:13,757.000,757.250,757.000,757.250,7
2022/2/4,2:14,757.250,757.500,757.250,757.500,8
2022/2/4,2:15,756.750,757.000,756.750,757.000,2
2022/2/4,2:16,756.750,757.000,756.750,757.000,2
2022/2/4,2:17,757.500,757.500,757.250,757.500,5
2022/2/4,2:18,757.750,758.000,757.750,758.000,2
2022/2/4,2:19,758.000,758.250,757.750,758.000,8
2022/2/4,2:20,757.750,757.750,757.750,757.750,1
2022/2/4,2:21,757.500,757.500,757.500,757.500,1
2022/2/4,2:22,757.250,757.250,757.250,757.250,1
2022/2/4,2:23,757.250,757.250,757.250,757.250,4
2022/2/4,2:24,757.250,757.250,757.250,757.250,1
2022/2/4,2:25,757.000,757.000,756.750,756.750,4
2022/2/4,2:26,757.250,757.250,757.000,757.250,3
2022/2/4,2:27,757.000,757.000,757.000,757.000,1
2022/2/4,2:28,756.750,756.750,756.750,756.750,2
2022/2/4,2:29,756.750,756.750,756.750,756.750,1
2022/2/4,2:30,756.750,756.750,756.500,756.500,3
2022/2/4,2:31,756.500,756.750,756.500,756.750,2
2022/2/4,2:32,756.750,756.750,756.750,756.750,1
2022/2/4,2:33,757.000,757.000,757.000,757.000,2
2022/2/4,2:34,757.000,757.000,757.000,757.000,8
2022/2/4,2:35,757.000,757.000,756.750,756.750,5
2022/2/4,2:36,757.000,757.000,757.000,757.000,2
2022/2/4,2:38,757.000,757.000,757.000,757.000,1
2022/2/4,2:39,757.000,757.000,757.000,757.000,1
2022/2/4,2:40,757.000,757.000,757.000,757.000,3
2022/2/4,2:41,756.750,756.750,756.500,756.500,95
2022/2/4,2:42,756.750,757.000,756.750,757.000,11
2022/2/4,2:43,757.000,757.000,757.000,757.000,4
2022/2/4,2:44,757.500,757.500,757.250,757.250,4
2022/2/4,2:45,757.500,757.750,757.250,757.500,38
2022/2/4,2:46,757.500,757.500,757.000,757.000,45
2022/2/4,2:48,756.750,757.250,756.750,757.250,70
2022/2/4,2:49,757.000,757.000,757.000,757.000,2
2022/2/4,2:50,756.750,756.750,756.750,756.750,11
2022/2/4,2:51,756.750,757.250,756.750,757.250,58
2022/2/4,2:52,757.000,757.000,757.000,757.000,18
2022/2/4,2:53,756.750,757.000,756.750,757.000,74
2022/2/4,2:54,757.250,757.250,756.750,757.000,23
2022/2/4,2:55,757.000,757.250,757.000,757.000,20
2022/2/4,2:56,757.000,757.000,756.250,756.250,8
2022/2/4,2:57,756.250,757.500,756.250,757.500,56
2022/2/4,2:58,757.750,758.000,757.750,758.000,10
2022/2/4,2:59,758.250,758.500,758.250,758.500,5
2022/2/4,3:00,758.250,759.000,758.250,759.000,22
2022/2/4,3:01,758.750,758.750,758.500,758.500,4
2022/2/4,3:02,758.500,758.500,758.250,758.250,2
2022/2/4,3:03,758.250,758.250,758.000,758.250,15
2022/2/4,3:05,758.000,758.000,757.500,757.500,15
2022/2/4,3:06,757.750,757.750,757.750,757.750,1
2022/2/4,3:07,758.000,758.000,758.000,758.000,1
2022/2/4,3:08,757.750,757.750,757.750,757.750,1
2022/2/4,3:09,757.500,758.000,757.500,758.000,5
2022/2/4,3:10,758.000,758.000,758.000,758.000,5
2022/2/4,3:11,757.750,758.500,757.750,758.500,26
2022/2/4,3:12,758.250,758.250,757.250,757.500,25
2022/2/4,3:13,757.250,757.250,756.750,756.750,7
2022/2/4,3:14,756.750,756.750,756.500,756.750,9
2022/2/4,3:15,756.750,757.250,756.750,757.250,8
2022/2/4,3:16,757.000,757.000,757.000,757.000,1
2022/2/4,3:17,757.000,757.000,757.000,757.000,1
2022/2/4,3:18,757.250,757.500,757.250,757.500,12
2022/2/4,3:20,757.500,757.500,757.500,757.500,3
2022/2/4,3:23,757.000,757.000,757.000,757.000,12
2022/2/4,3:24,756.750,757.000,756.500,756.500,140
2022/2/4,3:25,756.250,756.500,756.000,756.500,14
2022/2/4,3:26,756.500,756.500,756.500,756.500,2
2022/2/4,3:27,756.250,756.500,756.250,756.500,11
2022/2/4,3:28,756.750,756.750,756.250,756.250,125
2022/2/4,3:29,756.500,756.750,756.250,756.250,60
2022/2/4,3:30,756.500,756.500,756.500,756.500,3
2022/2/4,3:31,756.500,757.000,756.500,757.000,13
2022/2/4,3:32,757.000,757.250,756.750,756.750,81
2022/2/4,3:33,756.750,756.750,756.750,756.750,16
2022/2/4,3:34,756.750,756.750,756.750,756.750,6
2022/2/4,3:35,756.500,756.500,756.500,756.500,8
2022/2/4,3:36,756.250,756.750,756.250,756.750,144
2022/2/4,3:37,756.750,756.750,756.500,756.500,29
2022/2/4,3:38,756.250,756.250,755.500,755.750,50
2022/2/4,3:40,755.750,755.750,755.500,755.500,10
2022/2/4,3:41,755.250,755.500,755.250,755.500,16
2022/2/4,3:42,755.250,755.250,755.250,755.250,13
2022/2/4,3:43,755.250,755.500,755.250,755.250,22
2022/2/4,3:44,755.000,755.000,754.250,754.750,105
2022/2/4,3:45,755.000,755.000,755.000,755.000,73
2022/2/4,3:46,755.250,755.250,755.250,755.250,25
2022/2/4,3:47,755.250,756.000,755.250,755.750,87
2022/2/4,3:48,756.000,756.000,755.750,755.750,21
2022/2/4,3:49,755.750,756.750,755.500,756.750,260
2022/2/4,3:50,756.750,756.750,756.250,756.500,123
2022/2/4,3:51,756.500,757.000,756.500,756.750,41
2022/2/4,3:52,756.500,756.750,756.500,756.500,3
2022/2/4,3:53,757.250,758.000,757.000,757.750,23
2022/2/4,3:54,757.750,758.250,757.500,758.000,49
2022/2/4,3:55,758.500,758.500,758.250,758.250,13
2022/2/4,3:56,758.250,759.000,758.250,759.000,31
2022/2/4,3:57,759.000,759.250,759.000,759.000,42
2022/2/4,3:58,759.000,760.000,759.000,759.250,96
2022/2/4,3:59,759.000,759.000,758.750,758.750,4
2022/2/4,4:00,759.000,759.250,758.750,759.000,42
2022/2/4,4:01,758.750,759.500,758.500,759.500,47
2022/2/4,4:02,759.250,760.000,759.000,759.000,47
2022/2/4,4:03,759.000,759.250,759.000,759.000,4
2022/2/4,4:04,759.000,759.000,759.000,759.000,3
2022/2/4,4:05,759.000,759.000,759.000,759.000,6
2022/2/4,4:06,759.250,759.250,758.750,759.250,18
2022/2/4,4:07,759.250,759.250,758.750,758.750,3
2022/2/4,4:08,759.000,759.500,759.000,759.500,5
2022/2/4,4:09,759.500,760.000,759.500,760.000,151
2022/2/4,4:10,759.750,760.000,759.250,759.750,51
2022/2/4,4:11,759.750,759.750,759.750,759.750,2
2022/2/4,4:12,759.500,759.750,759.500,759.750,16
2022/2/4,4:13,759.750,759.750,759.250,759.250,4
2022/2/4,4:14,759.250,760.250,759.250,759.750,54
2022/2/4,4:15,759.750,760.000,759.500,760.000,31
2022/2/4,4:16,759.750,760.000,759.750,760.000,5
2022/2/4,4:17,760.000,760.250,759.750,759.750,49
2022/2/4,4:18,759.250,759.500,759.000,759.500,23
2022/2/4,4:19,759.500,759.500,759.500,759.500,3
2022/2/4,4:20,759.500,760.000,759.500,760.000,20
2022/2/4,4:21,759.750,760.000,759.500,760.000,18
2022/2/4,4:22,759.750,760.000,758.500,758.750,62
2022/2/4,4:23,758.750,759.000,758.750,758.750,91
2022/2/4,4:24,759.000,759.250,758.500,758.500,19
2022/2/4,4:25,758.500,758.750,758.500,758.500,3
2022/2/4,4:26,759.000,759.250,758.750,758.750,15
2022/2/4,4:27,758.750,758.750,758.750,758.750,1
2022/2/4,4:28,758.500,758.500,758.500,758.500,2
2022/2/4,4:30,758.250,758.500,758.250,758.500,9
2022/2/4,4:31,758.250,758.500,758.000,758.250,21
2022/2/4,4:33,757.750,758.000,757.500,758.000,14
2022/2/4,4:34,758.000,758.750,757.500,757.500,62
2022/2/4,4:35,757.750,758.000,757.750,758.000,47
2022/2/4,4:36,757.500,757.500,757.500,757.500,9
2022/2/4,4:37,757.500,757.500,757.250,757.250,3
2022/2/4,4:39,757.500,757.750,757.500,757.750,37
2022/2/4,4:40,757.750,758.000,757.750,757.750,29
2022/2/4,4:41,757.500,757.500,757.500,757.500,1
2022/2/4,4:42,757.500,757.500,757.500,757.500,2
2022/2/4,4:43,757.750,757.750,757.250,757.250,4
2022/2/4,4:44,757.000,757.000,756.500,756.750,18
2022/2/4,4:45,756.750,756.750,756.250,756.250,29
2022/2/4,4:46,756.250,757.000,756.250,756.250,23
2022/2/4,4:47,756.250,756.250,756.000,756.000,17
2022/2/4,4:48,756.250,756.250,755.750,755.750,3
2022/2/4,4:49,755.750,756.000,755.500,756.000,18
2022/2/4,4:50,756.500,756.500,756.500,756.500,2
2022/2/4,4:51,756.250,756.250,756.250,756.250,2
2022/2/4,4:52,756.250,756.250,756.250,756.250,1
2022/2/4,4:53,756.000,756.000,756.000,756.000,10
2022/2/4,4:54,756.250,756.250,756.000,756.000,2
2022/2/4,4:55,756.000,756.000,756.000,756.000,5
2022/2/4,4:56,756.000,756.250,756.000,756.250,5
2022/2/4,4:57,756.250,756.500,756.000,756.250,16
2022/2/4,4:58,756.250,756.750,756.250,756.500,3
2022/2/4,4:59,756.500,756.500,756.250,756.250,7
2022/2/4,5:01,756.250,756.250,756.250,756.250,1
2022/2/4,5:02,756.000,756.000,756.000,756.000,1
2022/2/4,5:03,756.000,756.000,755.750,755.750,7
2022/2/4,5:04,755.750,756.250,755.750,756.250,8
2022/2/4,5:05,756.000,756.000,755.250,755.250,13
2022/2/4,5:06,755.500,755.500,755.500,755.500,2
2022/2/4,5:07,755.500,756.000,755.500,756.000,31
2022/2/4,5:08,755.750,755.750,755.750,755.750,2
2022/2/4,5:09,755.500,755.500,755.500,755.500,2
2022/2/4,5:10,755.500,755.500,755.500,755.500,3
2022/2/4,5:11,755.500,755.500,755.500,755.500,4
2022/2/4,5:12,755.250,755.500,755.250,755.500,9
2022/2/4,5:13,755.500,755.500,754.750,754.750,42
2022/2/4,5:14,754.500,755.250,754.500,755.000,42
2022/2/4,5:15,754.750,754.750,754.500,754.500,18
2022/2/4,5:16,754.750,755.000,754.750,755.000,8
2022/2/4,5:17,754.750,755.000,754.750,755.000,11
2022/2/4,5:18,754.750,754.750,754.500,754.500,6
2022/2/4,5:19,754.500,754.750,754.250,754.500,104
2022/2/4,5:20,754.500,754.750,754.500,754.750,3
2022/2/4,5:21,754.500,754.500,754.500,754.500,3
2022/2/4,5:22,754.250,754.250,754.250,754.250,12
2022/2/4,5:23,754.250,754.500,754.250,754.500,19
2022/2/4,5:24,754.250,754.250,754.250,754.250,5
2022/2/4,5:25,754.250,754.500,754.250,754.500,12
2022/2/4,5:26,754.500,754.500,754.500,754.500,2
2022/2/4,5:27,754.750,754.750,754.750,754.750,3
2022/2/4,5:28,754.500,754.500,754.500,754.500,1
2022/2/4,5:29,754.500,754.500,754.500,754.500,8
2022/2/4,5:30,754.750,754.750,754.500,754.500,14
2022/2/4,5:31,754.750,755.500,754.750,755.250,35
2022/2/4,5:32,755.500,756.000,755.500,756.000,22
2022/2/4,5:33,756.250,756.750,756.250,756.750,17
2022/2/4,5:34,756.750,757.250,756.500,756.500,49
2022/2/4,5:35,756.250,756.250,756.250,756.250,6
2022/2/4,5:37,756.250,756.500,756.250,756.250,14
2022/2/4,5:39,756.250,756.500,756.250,756.500,19
2022/2/4,5:40,756.500,756.500,756.500,756.500,2
2022/2/4,5:41,756.500,756.500,756.250,756.250,5
2022/2/4,5:42,756.500,756.500,756.500,756.500,1
2022/2/4,5:43,756.500,756.500,756.500,756.500,2
2022/2/4,5:44,756.500,756.500,756.500,756.500,1
2022/2/4,5:45,756.250,757.000,756.250,757.000,15
2022/2/4,5:46,757.000,757.250,757.000,757.250,9
2022/2/4,5:47,757.250,757.250,757.250,757.250,4
2022/2/4,5:48,757.500,757.750,757.500,757.500,27
2022/2/4,5:50,757.000,757.000,757.000,757.000,2
2022/2/4,5:51,757.000,757.000,757.000,757.000,1
2022/2/4,5:52,757.000,757.000,757.000,757.000,2
2022/2/4,5:54,756.750,756.750,756.250,756.500,19
2022/2/4,5:55,756.750,756.750,756.750,756.750,11
2022/2/4,5:56,756.750,756.750,756.250,756.250,6
2022/2/4,5:58,756.500,757.500,756.500,757.000,30
2022/2/4,5:59,757.000,758.250,756.500,758.000,81
2022/2/4,6:00,758.000,758.000,757.750,757.750,4
2022/2/4,6:01,757.750,758.000,757.500,758.000,25
2022/2/4,6:02,757.500,757.500,757.500,757.500,12
2022/2/4,6:03,757.250,757.250,757.250,757.250,2
2022/2/4,6:04,757.000,757.000,757.000,757.000,3
2022/2/4,6:06,756.500,756.500,756.000,756.500,15
2022/2/4,6:09,757.000,757.000,757.000,757.000,6
2022/2/4,6:10,757.000,757.000,756.750,756.750,2
2022/2/4,6:11,756.750,756.750,756.750,756.750,1
2022/2/4,6:13,756.250,756.250,756.250,756.250,1
2022/2/4,6:14,756.000,756.000,756.000,756.000,2
2022/2/4,6:15,756.250,756.250,756.000,756.000,2
2022/2/4,6:16,755.750,755.750,755.750,755.750,8
2022/2/4,6:17,755.750,756.000,755.750,756.000,7
2022/2/4,6:18,755.750,756.000,755.750,756.000,3
2022/2/4,6:19,756.000,756.000,756.000,756.000,3
2022/2/4,6:20,755.500,755.500,755.000,755.000,17
2022/2/4,6:21,755.250,755.250,755.250,755.250,1
2022/2/4,6:23,756.000,756.000,756.000,756.000,1
2022/2/4,6:25,756.250,756.250,756.250,756.250,4
2022/2/4,6:26,756.250,756.500,756.000,756.500,6
2022/2/4,6:27,756.250,756.250,756.250,756.250,3
2022/2/4,6:29,755.750,755.750,755.750,755.750,1
2022/2/4,6:30,756.000,756.000,756.000,756.000,1
2022/2/4,6:31,756.000,756.000,756.000,756.000,3
2022/2/4,6:32,756.000,756.000,755.500,755.500,9
2022/2/4,6:34,755.500,755.500,755.000,755.000,12
2022/2/4,6:36,754.750,754.750,754.750,754.750,2
2022/2/4,6:37,754.750,754.750,754.500,754.500,9
2022/2/4,6:38,754.250,754.500,754.250,754.500,3
2022/2/4,6:39,754.750,755.000,754.500,754.500,34
2022/2/4,6:40,754.750,755.750,754.750,755.500,19
2022/2/4,6:41,755.500,755.750,755.500,755.750,11
2022/2/4,6:42,755.750,755.750,755.500,755.500,11
2022/2/4,6:43,756.000,756.000,756.000,756.000,1
2022/2/4,6:44,756.000,756.250,756.000,756.000,20
2022/2/4,6:45,755.750,755.750,755.500,755.500,12
2022/2/4,6:46,755.750,755.750,755.500,755.500,40
2022/2/4,6:47,755.750,755.750,755.750,755.750,15
2022/2/4,6:48,755.500,755.500,755.500,755.500,37
2022/2/4,6:49,755.500,755.750,755.500,755.750,8
2022/2/4,6:50,756.000,756.500,756.000,756.500,19
2022/2/4,6:51,756.500,756.500,756.250,756.250,5
2022/2/4,6:52,756.250,756.250,756.250,756.250,3
2022/2/4,6:53,756.000,756.000,756.000,756.000,1
2022/2/4,6:54,755.750,755.750,755.750,755.750,2
2022/2/4,6:55,756.000,756.000,756.000,756.000,5
2022/2/4,6:56,756.250,756.500,756.250,756.500,4
2022/2/4,6:57,756.250,756.500,756.250,756.250,4
2022/2/4,6:58,756.000,756.250,756.000,756.250,2
2022/2/4,6:59,755.750,756.000,755.750,756.000,3
2022/2/4,7:00,756.000,756.000,755.750,755.750,6
2022/2/4,7:01,755.750,755.750,755.750,755.750,10
2022/2/4,7:02,755.750,755.750,754.750,754.750,40
2022/2/4,7:03,754.750,754.750,754.500,754.500,15
2022/2/4,7:04,754.500,754.500,754.250,754.250,17
2022/2/4,7:05,754.500,754.500,754.250,754.250,5
2022/2/4,7:06,754.500,754.500,754.250,754.500,5
2022/2/4,7:07,754.500,754.750,754.500,754.750,5
2022/2/4,7:08,754.500,754.500,754.250,754.500,24
2022/2/4,7:09,754.500,754.500,753.000,753.750,132
2022/2/4,7:10,753.500,753.500,753.500,753.500,8
2022/2/4,7:12,753.500,754.000,753.500,754.000,14
2022/2/4,7:13,754.000,754.250,754.000,754.000,7
2022/2/4,7:14,754.250,754.750,754.250,754.250,20
2022/2/4,7:15,754.250,754.250,753.750,753.750,4
2022/2/4,7:16,753.750,753.750,753.500,753.500,6
2022/2/4,7:17,753.250,753.750,753.250,753.750,8
2022/2/4,7:18,753.750,753.750,753.250,753.750,13
2022/2/4,7:19,753.750,753.750,753.250,753.500,42
2022/2/4,7:20,753.500,753.750,753.500,753.750,4
2022/2/4,7:21,753.500,753.750,753.500,753.750,4
2022/2/4,7:22,753.500,753.500,753.500,753.500,1
2022/2/4,7:23,753.750,753.750,753.750,753.750,4
2022/2/4,7:24,753.750,754.000,753.750,753.750,5
2022/2/4,7:25,753.750,754.000,753.750,753.750,22
2022/2/4,7:26,753.750,753.750,753.500,753.500,4
2022/2/4,7:27,753.500,753.750,753.500,753.750,6
2022/2/4,7:28,753.750,753.750,753.750,753.750,7
2022/2/4,7:29,753.500,754.000,753.500,753.750,9
2022/2/4,7:30,753.500,753.500,752.750,752.750,41
2022/2/4,7:31,753.000,753.000,752.250,752.250,12
2022/2/4,7:32,752.250,753.250,752.250,753.250,13
2022/2/4,7:33,753.000,753.500,752.750,753.250,12
2022/2/4,7:34,753.000,753.000,753.000,753.000,2
2022/2/4,7:35,753.250,754.000,753.250,753.500,28
2022/2/4,7:36,753.500,753.500,753.000,753.250,17
2022/2/4,7:37,753.250,753.250,752.500,752.750,27
2022/2/4,7:38,752.750,753.500,752.250,753.250,64
2022/2/4,7:39,753.250,754.250,753.250,753.500,126
2022/2/4,7:40,753.500,753.750,753.500,753.500,14
2022/2/4,7:41,753.250,753.500,753.000,753.250,8
2022/2/4,7:42,753.000,753.750,753.000,753.750,7
2022/2/4,7:43,753.750,753.750,753.000,753.250,26
2022/2/4,7:44,753.500,753.750,753.250,753.250,33
2022/2/4,8:30,754.000,754.000,752.000,753.000,383
2022/2/4,8:31,753.000,753.250,748.750,749.250,542
2022/2/4,8:32,749.250,750.250,748.750,750.000,217
2022/2/4,8:33,750.250,751.000,750.000,750.250,184
2022/2/4,8:34,750.000,750.500,749.000,749.500,223
2022/2/4,8:35,749.500,751.500,749.000,751.500,224
2022/2/4,8:36,751.250,753.500,751.000,752.750,336
2022/2/4,8:37,752.500,753.000,752.250,752.750,132
2022/2/4,8:38,752.500,753.750,752.500,753.500,87
2022/2/4,8:39,753.500,754.500,753.500,753.750,141
2022/2/4,8:40,754.000,754.500,753.250,754.250,155
2022/2/4,8:41,754.250,754.500,753.500,753.750,91
2022/2/4,8:42,754.000,754.000,753.250,753.750,90
2022/2/4,8:43,753.750,754.500,752.250,753.000,175
2022/2/4,8:44,753.000,753.000,751.000,751.000,171
2022/2/4,8:45,751.000,752.750,751.000,751.750,116
2022/2/4,8:46,751.750,752.500,751.250,752.250,80
2022/2/4,8:47,752.250,752.750,750.250,750.500,199
2022/2/4,8:48,750.500,750.750,749.750,750.750,186
2022/2/4,8:49,750.250,750.750,750.000,750.250,80
2022/2/4,8:50,750.000,750.250,749.500,749.750,75
2022/2/4,8:51,750.000,751.000,750.000,750.500,48
2022/2/4,8:52,750.750,751.000,750.500,750.500,31
2022/2/4,8:53,750.500,751.750,750.500,751.500,91
2022/2/4,8:54,751.500,752.000,751.500,752.000,47
2022/2/4,8:55,751.750,752.250,751.750,751.750,95
2022/2/4,8:56,751.750,751.750,751.000,751.000,58
2022/2/4,8:57,750.750,750.750,748.250,748.750,148
2022/2/4,8:58,748.750,749.750,748.750,749.250,75
2022/2/4,8:59,749.250,749.250,748.750,749.000,55
2022/2/4,9:00,749.000,750.250,748.750,750.250,78
2022/2/4,9:01,750.500,751.000,750.000,750.250,140
2022/2/4,9:02,750.000,751.000,749.000,750.750,69
2022/2/4,9:03,750.500,750.750,750.250,750.750,40
2022/2/4,9:04,750.750,750.750,750.500,750.750,24
2022/2/4,9:05,750.500,750.750,750.250,750.250,22
2022/2/4,9:06,750.500,750.750,750.250,750.500,23
2022/2/4,9:07,750.500,751.000,749.750,749.750,38
2022/2/4,9:08,750.000,750.750,750.000,750.500,33
2022/2/4,9:09,750.500,750.750,749.750,750.000,52
2022/2/4,9:10,749.500,749.750,749.250,749.500,49
2022/2/4,9:11,749.500,750.250,749.500,750.250,46
2022/2/4,9:12,750.500,751.750,750.500,751.750,225
2022/2/4,9:13,752.000,753.250,751.750,753.250,148
2022/2/4,9:14,753.000,753.500,753.000,753.250,32
2022/2/4,9:15,753.500,753.500,752.500,752.750,47
2022/2/4,9:16,752.750,753.250,752.750,752.750,66
2022/2/4,9:17,752.750,752.750,751.500,752.000,59
2022/2/4,9:18,752.000,752.500,751.750,752.250,53
2022/2/4,9:19,752.250,754.250,752.250,754.250,140
2022/2/4,9:20,754.250,754.250,753.250,753.750,88
2022/2/4,9:21,753.750,754.750,753.750,754.500,191
2022/2/4,9:22,754.750,756.250,754.750,756.000,264
2022/2/4,9:23,756.000,756.500,755.750,756.250,87
2022/2/4,9:24,756.250,757.000,756.000,756.250,146
2022/2/4,9:25,756.500,756.500,754.500,755.750,81
2022/2/4,9:26,755.750,756.000,755.750,755.750,28
2022/2/4,9:27,756.000,756.250,755.500,756.000,27
2022/2/4,9:28,756.250,756.500,756.000,756.500,26
2022/2/4,9:29,756.500,756.750,755.750,756.000,84
2022/2/4,9:30,756.000,756.750,755.750,756.000,91
2022/2/4,9:31,756.000,757.000,756.000,756.000,97
2022/2/4,9:32,756.000,756.250,756.000,756.250,53
2022/2/4,9:33,756.000,756.000,754.750,755.000,41
2022/2/4,9:34,754.750,755.000,754.500,754.500,75
2022/2/4,9:35,754.500,754.750,754.500,754.500,69
2022/2/4,9:36,754.250,754.500,754.250,754.250,43
2022/2/4,9:37,754.250,755.250,754.250,755.250,89
2022/2/4,9:38,755.250,755.250,755.000,755.250,34
2022/2/4,9:39,755.250,755.250,755.000,755.000,18
2022/2/4,9:40,755.000,755.250,755.000,755.250,34
2022/2/4,9:41,755.250,755.250,755.000,755.000,37
2022/2/4,9:42,755.250,755.250,754.500,754.500,20
2022/2/4,9:43,754.500,754.500,754.000,754.000,15
2022/2/4,9:44,754.250,754.250,753.500,753.750,97
2022/2/4,9:45,753.500,753.500,753.250,753.250,46
2022/2/4,9:46,753.250,753.250,753.000,753.000,74
2022/2/4,9:47,753.250,753.750,753.250,753.250,93
2022/2/4,9:48,753.500,755.000,753.500,754.750,129
2022/2/4,9:49,754.750,755.000,754.000,754.250,124
2022/2/4,9:50,754.250,754.500,754.250,754.500,40
2022/2/4,9:51,754.500,754.500,753.500,753.750,76
